current_gold,total_gold,level,xp,cs,jg,champion_mastery,damage_taken_per_min,champion_mastery_median,champion_mastery_min,ward_placed,elite_monster_killed,building_killed,champion_killed,winner
-4433.0,-4493.0,-4.0,-5253.0,3.0,-28.0,0.0,-495.7999999999997,0,0,-15,-1,0,-7,1
1418.0,2870.0,2.0,3133.0,-7.0,23.0,0.0,63.299999999999955,0,0,-1,-1,1,5,0
-437.0,2825.0,3.0,1269.0,-22.0,53.0,0.0,507.6999999999998,0,0,-3,1,0,0,1
1431.0,12035.0,4.0,6304.0,38.0,18.0,0.0,-632.0,0,0,7,4,5,13,0
1227.0,3591.0,2.0,2762.0,49.0,15.0,0.0,-27.200000000000045,0,0,-2,-4,-2,2,0
1427.0,7997.0,5.0,8097.0,96.0,54.0,0.0,-229.29999999999973,0,0,5,0,1,8,0
610.0,-3693.0,2.0,1981.0,-31.0,-3.0,0.0,-157.39999999999964,0,0,142,-1,-3,1,1
-518.0,1197.0,2.0,2545.0,34.0,-5.0,0.0,47.40000000000032,0,0,7,0,-1,0,0
946.0,8860.0,4.0,5917.0,87.0,25.0,0.0,-66.10000000000014,0,0,-26,3,2,12,0
-1199.0,4211.0,-1.0,1780.0,29.0,17.0,0.0,-378.7000000000003,0,0,27,1,0,8,1
-3233.0,-767.0,2.0,2677.0,-4.0,-14.0,0.0,-54.19999999999982,0,0,2,1,-4,7,0
3051.0,2778.0,3.0,2539.0,22.0,-16.0,0.0,19.199999999999818,0,0,-384,2,-1,8,0
-1062.0,-3507.0,-5.0,-4801.0,-26.0,-35.0,0.0,71.59999999999991,0,0,7,1,-2,-3,0
11.0,-3883.0,-1.0,-943.0,58.0,-16.0,0.0,436.5,0,0,-162,-2,-2,-6,1
-287.0,764.0,-2.0,-2594.0,31.0,7.0,0.0,-344.20000000000005,0,0,29,2,1,0,1
-1655.0,2.0,0.0,-449.0,1.0,1.0,0.0,-196.09999999999945,0,0,-2,3,0,-2,0
-758.0,-6294.0,-2.0,-4420.0,-124.0,-28.0,0.0,-23.5,0,0,14,0,-4,-2,1
3224.0,5654.0,4.0,4067.0,103.0,-7.0,0.0,-419.9000000000001,0,0,-24,0,3,3,0
-1066.0,-3767.0,-4.0,-5667.0,-36.0,-41.0,0.0,-243.0,0,0,-6,0,-3,-4,1
-251.0,5732.0,5.0,4409.0,40.0,12.0,0.0,-285.1999999999998,0,0,0,2,0,13,0
-1708.0,4875.0,3.0,3271.0,4.0,25.0,0.0,143.9000000000001,0,0,8,2,4,6,0
-3003.0,-9081.0,-5.0,-7720.0,-91.0,-48.0,0.0,-508.9000000000001,0,0,7,0,-3,-6,1
-14.0,7216.0,4.0,5460.0,99.0,14.0,0.0,38.90000000000009,0,0,6,4,0,7,0
-2783.0,-1198.0,-3.0,-5141.0,25.0,-11.0,0.0,24.400000000000546,0,0,12,-2,-2,-5,1
875.0,-3038.0,0.0,-211.0,-52.0,0.0,0.0,-27.09999999999991,0,0,26,-2,0,-3,1
-5193.0,-2058.0,-3.0,-2479.0,25.0,-2.0,0.0,-639.4000000000001,0,0,9,-4,-1,-5,0
-2378.0,-339.0,-5.0,-6251.0,-8.0,-28.0,0.0,-448.5999999999999,0,0,-4,1,1,-2,1
-362.0,-3287.0,-3.0,-2396.0,-52.0,-13.0,0.0,-523.5999999999999,0,0,31,-3,0,-5,1
-4023.0,-4003.0,-3.0,-2253.0,-50.0,-29.0,0.0,-329.3000000000002,0,0,11,-4,-4,2,1
-2762.0,-482.0,-1.0,-903.0,53.0,4.0,0.0,200.10000000000014,0,0,76,-2,-1,-6,0
-1801.0,-2116.0,0.0,493.0,-19.0,-44.0,0.0,-520.0999999999999,0,0,9,-2,-1,1,1
3247.0,726.0,1.0,2520.0,45.0,-31.0,0.0,247.80000000000064,0,0,-38,-4,-1,-9,0
859.0,-4452.0,0.0,-307.0,-25.0,-4.0,0.0,-18.09999999999991,0,0,2,-3,-3,-3,1
-2748.0,987.0,-1.0,1115.0,21.0,41.0,0.0,-128.19999999999982,0,0,2,3,1,4,0
-3721.0,-6102.0,-3.0,-4990.0,-19.0,-26.0,0.0,-44.59999999999991,0,0,3,1,-3,-2,0
3784.0,13904.0,9.0,10090.0,133.0,32.0,0.0,18.399999999999636,0,0,3,2,6,20,0
310.0,2175.0,1.0,435.0,41.0,3.0,0.0,-59.79999999999973,0,0,-1,1,-3,2,1
-1000.0,-2314.0,-2.0,-3461.0,-63.0,28.0,0.0,-315.5,0,0,3,1,-1,-6,1
-170.0,-5340.0,1.0,-138.0,35.0,17.0,0.0,582.7000000000003,0,0,9,-4,-3,-9,1
3348.0,668.0,2.0,2992.0,-9.0,-22.0,0.0,592.3000000000002,0,0,-2,-1,-4,1,0
1527.0,-84.0,-1.0,336.0,-54.0,11.0,0.0,-330.89999999999986,0,0,1,3,-2,2,0
205.0,5836.0,4.0,4115.0,33.0,-13.0,0.0,-185.80000000000018,0,0,8,1,1,4,0
-2681.0,-7546.0,-5.0,-7481.0,-38.0,-19.0,0.0,-45.09999999999991,0,0,-58,-3,-3,-17,1
-2047.0,1003.0,0.0,1483.0,-6.0,5.0,0.0,-276.3000000000002,0,0,-20,-2,-1,1,0
3483.0,6420.0,3.0,5096.0,31.0,18.0,0.0,-282.89999999999964,0,0,-168,1,-3,9,0
-1214.0,-8665.0,-3.0,-4640.0,-78.0,-6.0,0.0,389.79999999999995,0,0,-10,-1,-3,-12,1
-297.0,4708.0,4.0,4575.0,-45.0,33.0,0.0,-33.09999999999991,0,0,228,2,1,11,0
171.0,-6559.0,-4.0,-5929.0,-144.0,-22.0,0.0,206.79999999999973,0,0,69,1,-3,-10,1
-1149.0,-8009.0,-7.0,-9034.0,-10.0,-6.0,0.0,88.79999999999973,0,0,9,1,-2,-17,1
-1181.0,5278.0,3.0,2845.0,48.0,25.0,0.0,-332.6999999999998,0,0,-328,2,2,9,0
-3415.0,-7140.0,-2.0,-2735.0,-48.0,-12.0,0.0,282.7000000000005,0,0,-10,0,-4,-8,1
2649.0,-3171.0,-1.0,-3600.0,1.0,-40.0,0.0,306.9999999999998,0,0,1,-1,-3,-6,1
-2683.0,284.0,4.0,1766.0,-16.0,5.0,0.0,-42.09999999999991,0,0,-165,0,-2,4,0
-3581.0,-8135.0,-3.0,-4463.0,-63.0,-64.0,0.0,186.80000000000018,0,0,0,-4,-2,-9,1
-168.0,-1340.0,0.0,-998.0,93.0,-37.0,0.0,141.10000000000036,0,0,4,-1,-2,-5,1
-2569.0,-4214.0,-3.0,-3686.0,-18.0,-46.0,0.0,484.0999999999999,0,0,-6,-1,-1,-4,1
-2605.0,-6110.0,-4.0,-4465.0,-49.0,-1.0,0.0,-17.999999999999773,0,0,-5,1,-1,-8,1
3078.0,7419.0,4.0,5828.0,126.0,46.0,0.0,237.0,0,0,8,-3,-4,4,0
3660.0,1200.0,0.0,1197.0,-60.0,17.0,0.0,-4.0,0,0,-31,2,2,0,1
-505.0,-5381.0,-4.0,-7915.0,40.0,-42.0,0.0,621.6000000000004,0,0,-2,-2,0,-11,1
2764.0,6594.0,2.0,4121.0,33.0,-12.0,0.0,222.99999999999955,0,0,-4,1,-1,10,1
-2757.0,-2793.0,-4.0,-4913.0,-67.0,-7.0,0.0,-286.6999999999998,0,0,61,3,-2,-2,1
1038.0,423.0,0.0,1435.0,5.0,11.0,0.0,-306.10000000000014,0,0,31,-2,0,0,0
-1161.0,-9965.0,-3.0,-2689.0,-58.0,-39.0,0.0,200.0999999999999,0,0,-20,-1,-7,-16,1
3193.0,3583.0,2.0,4353.0,-33.0,32.0,0.0,-128.70000000000005,0,0,48,3,0,12,0
-1864.0,-6568.0,-4.0,-4756.0,-43.0,-29.0,0.0,-2.600000000000364,0,0,4,-1,-3,-3,1
-1850.0,5625.0,2.0,3716.0,11.0,32.0,0.0,-72.2000000000005,0,0,1,2,2,8,0
1690.0,-1676.0,0.0,-1625.0,53.0,-44.0,0.0,-544.5,0,0,4,0,-3,2,0
4027.0,-658.0,-2.0,-1735.0,20.0,-40.0,0.0,-142.30000000000018,0,0,198,-1,-1,-5,1
279.0,869.0,3.0,3818.0,9.0,47.0,0.0,326.8999999999994,0,0,6,1,-4,1,0
5429.0,9109.0,8.0,8683.0,17.0,47.0,0.0,-860.0000000000002,0,0,38,0,0,17,0
-2018.0,-7299.0,-2.0,-2389.0,-93.0,-8.0,0.0,665.4000000000001,0,0,13,-2,-3,-4,1
1315.0,328.0,-1.0,29.0,36.0,-9.0,0.0,399.0000000000002,0,0,-5,-2,-1,-2,1
-816.0,4324.0,0.0,-203.0,-53.0,-18.0,0.0,-254.20000000000027,0,0,1,4,-3,4,0
1367.0,-731.0,-1.0,-1416.0,-112.0,9.0,0.0,159.4000000000001,0,0,59,1,0,-3,1
1124.0,-2061.0,-2.0,-1693.0,-90.0,-11.0,0.0,-632.6999999999998,0,0,23,-2,-2,-4,0
-1385.0,-486.0,1.0,633.0,-33.0,-30.0,0.0,261.60000000000014,0,0,12,-3,0,-4,0
-1522.0,-3381.0,-5.0,-4644.0,-40.0,-2.0,0.0,209.39999999999986,0,0,-13,1,-1,-6,0
314.0,-87.0,-1.0,-713.0,-21.0,-1.0,0.0,-101.40000000000009,0,0,8,-1,1,-1,1
1482.0,-4756.0,-3.0,-5304.0,-65.0,-23.0,0.0,-230.5,0,0,-5,1,-3,-7,0
-3252.0,-7056.0,-3.0,-5726.0,-49.0,-32.0,0.0,-76.0,0,0,-6,-4,-3,-10,1
563.0,-2321.0,-5.0,-5704.0,62.0,-9.0,0.0,-33.5,0,0,33,-1,1,-12,1
-1405.0,1191.0,-2.0,-2631.0,-49.0,-24.0,0.0,-195.30000000000018,0,0,28,4,0,2,0
3587.0,4111.0,4.0,3674.0,111.0,5.0,0.0,-69.39999999999986,0,0,-4,2,1,1,0
567.0,1517.0,0.0,-538.0,-39.0,-12.0,0.0,-305.5,0,0,13,1,1,4,0
932.0,6792.0,5.0,4524.0,-3.0,14.0,0.0,-404.60000000000036,0,0,152,3,5,11,0
3568.0,5558.0,2.0,2844.0,78.0,20.0,0.0,-117.99999999999955,0,0,5,4,1,6,0
-2947.0,-1553.0,-1.0,-135.0,-72.0,-13.0,0.0,278.60000000000036,0,0,-5,-1,-2,2,0
496.0,611.0,0.0,-133.0,16.0,-5.0,0.0,154.20000000000005,0,0,-79,-3,2,-6,0
3625.0,5220.0,4.0,5659.0,76.0,35.0,0.0,7.200000000000273,0,0,-23,1,-4,9,0
3447.0,5472.0,3.0,5044.0,50.0,50.0,0.0,143.49999999999977,0,0,5,3,3,3,0
-1449.0,-9599.0,-6.0,-7202.0,-35.0,-36.0,0.0,-473.1999999999998,0,0,-185,-2,-4,-8,1
-742.0,-1112.0,-1.0,-2729.0,-10.0,-48.0,0.0,-192.30000000000018,0,0,1,-4,-1,-8,1
27.0,4167.0,3.0,3326.0,57.0,11.0,0.0,-167.4000000000001,0,0,-276,0,0,1,0
-875.0,-115.0,-2.0,-1648.0,-39.0,28.0,0.0,-144.09999999999945,0,0,-14,-1,0,0,1
33.0,-6104.0,-5.0,-6791.0,-39.0,-6.0,0.0,191.70000000000027,0,0,146,0,-3,-10,1
-3962.0,-2877.0,-1.0,-531.0,66.0,42.0,0.0,345.5,0,0,-3,-5,-1,-7,1
-637.0,-4327.0,-1.0,-346.0,-12.0,-15.0,0.0,373.3000000000002,0,0,12,-3,-3,-11,1
1559.0,524.0,1.0,2144.0,-8.0,-51.0,0.0,550.6000000000004,0,0,18,-1,-1,3,1
2846.0,4940.0,3.0,5539.0,11.0,12.0,0.0,-374.0999999999999,0,0,-2,2,1,11,1
3410.0,2445.0,2.0,3302.0,45.0,-6.0,0.0,100.30000000000018,0,0,1,-2,1,4,1
-1872.0,1518.0,-2.0,-2400.0,-18.0,13.0,0.0,-27.700000000000273,0,0,4,0,-1,0,0
-1953.0,-9456.0,-8.0,-9014.0,-116.0,-70.0,0.0,82.0,0,0,161,0,-4,-13,1
-2050.0,4225.0,2.0,2789.0,62.0,20.0,0.0,-149.59999999999945,0,0,4,2,1,9,0
1002.0,-2613.0,-1.0,-1379.0,-82.0,-13.0,0.0,-205.10000000000014,0,0,-224,-1,-4,-1,1
-447.0,-6426.0,-3.0,-4296.0,-77.0,-8.0,0.0,520.8999999999999,0,0,115,2,-3,-9,1
-1732.0,-2912.0,0.0,-1564.0,3.0,21.0,0.0,233.40000000000055,0,0,-2,-4,-2,-5,1
1313.0,4168.0,0.0,1189.0,48.0,-14.0,0.0,-204.79999999999973,0,0,-300,-1,4,0,0
3238.0,1838.0,-1.0,722.0,-24.0,-18.0,0.0,-177.50000000000023,0,0,-7,0,2,3,0
-2745.0,-305.0,0.0,-2209.0,0.0,63.0,0.0,386.0,0,0,-24,1,1,-3,0
-1670.0,170.0,0.0,-1378.0,25.0,-19.0,0.0,-417.50000000000045,0,0,-6,-2,-1,1,1
5597.0,519.0,0.0,2216.0,8.0,14.0,0.0,-256.0000000000002,0,0,-15,1,0,-5,0
-3639.0,-6854.0,-7.0,-6842.0,-21.0,-9.0,0.0,234.3000000000004,0,0,-16,-1,-1,-13,1
-135.0,2090.0,0.0,-1621.0,51.0,29.0,0.0,-578.0999999999999,0,0,-124,1,-1,2,1
270.0,-3354.0,-4.0,-3780.0,-16.0,-6.0,0.0,322.1999999999996,0,0,-4,0,-1,-2,1
2651.0,-2648.0,1.0,-229.0,16.0,-8.0,0.0,46.600000000000136,0,0,-4,0,-4,-3,1
-1555.0,-8110.0,-6.0,-7248.0,-54.0,-48.0,0.0,224.10000000000014,0,0,16,-2,-2,-5,1
4952.0,5862.0,5.0,5373.0,-25.0,11.0,0.0,-217.30000000000018,0,0,-177,3,0,11,0
-67.0,-6427.0,-3.0,-4866.0,5.0,-27.0,0.0,389.0999999999999,0,0,-4,-4,-2,-11,1
637.0,1326.0,-3.0,-2200.0,-78.0,-19.0,0.0,7.599999999999909,0,0,-5,2,0,-1,1
1867.0,2442.0,2.0,1377.0,60.0,36.0,0.0,-72.0,0,0,22,-1,1,-1,0
-1317.0,4009.0,2.0,2380.0,85.0,-60.0,0.0,47.0,0,0,-5,-1,-3,7,0
2660.0,3635.0,1.0,1972.0,17.0,-4.0,0.0,-348.9000000000001,0,0,-13,3,-3,7,0
-570.0,-130.0,0.0,-296.0,-47.0,8.0,0.0,71.19999999999982,0,0,-19,2,-4,3,0
-2489.0,-4116.0,-3.0,-3852.0,-60.0,-15.0,0.0,-199.89999999999986,0,0,-15,-2,-4,-4,1
-464.0,-5487.0,-6.0,-6578.0,-26.0,-57.0,0.0,-185.5,0,0,1,-3,-3,-8,1
4463.0,-287.0,1.0,3594.0,-18.0,13.0,0.0,561.3999999999996,0,0,51,0,-2,-1,1
-1081.0,12609.0,6.0,6027.0,74.0,59.0,0.0,-282.8000000000002,0,0,-10,3,2,15,0
1040.0,-2180.0,-4.0,-3896.0,7.0,-43.0,0.0,87.30000000000018,0,0,28,1,-2,-3,1
415.0,6370.0,6.0,7546.0,85.0,39.0,0.0,781.4000000000001,0,0,-40,0,-1,6,0
-1487.0,-6442.0,-2.0,-3863.0,-78.0,28.0,0.0,491.60000000000014,0,0,-58,-3,-4,-11,1
2929.0,-1331.0,-3.0,-2772.0,-1.0,3.0,0.0,29.800000000000182,0,0,156,-1,-2,-8,1
1414.0,-2136.0,0.0,2120.0,-24.0,-37.0,0.0,-306.9000000000003,0,0,56,-2,-1,3,1
-618.0,-15156.0,-8.0,-11150.0,-105.0,-9.0,0.0,709.9000000000001,0,0,-201,-4,-4,-26,1
-1030.0,2960.0,2.0,1820.0,36.0,-42.0,0.0,-123.49999999999977,0,0,-107,-3,0,6,1
2572.0,-3283.0,-1.0,-4271.0,46.0,-13.0,0.0,-301.9000000000001,0,0,1,-1,-3,-10,1
-1033.0,3291.0,3.0,3274.0,10.0,-16.0,0.0,-370.5999999999999,0,0,5,-3,-2,12,0
1515.0,-2225.0,-3.0,-4566.0,-4.0,-4.0,0.0,256.0,0,0,-8,-4,-1,-9,0
4152.0,7104.0,8.0,6497.0,50.0,8.0,0.0,-408.40000000000055,0,0,4,1,2,6,0
3606.0,10843.0,4.0,5996.0,16.0,43.0,0.0,-148.19999999999982,0,0,-257,1,-3,9,0
493.0,3063.0,1.0,1813.0,-39.0,-15.0,0.0,-426.0999999999999,0,0,-90,2,-2,6,0
-1315.0,2690.0,1.0,3215.0,-28.0,40.0,0.0,104.69999999999982,0,0,4,0,1,5,0
789.0,2914.0,0.0,786.0,20.0,-16.0,0.0,-118.79999999999995,0,0,15,1,0,2,0
2850.0,6765.0,5.0,6148.0,30.0,10.0,0.0,68.40000000000009,0,0,0,-2,-2,5,0
-1974.0,-3924.0,-4.0,-5765.0,-55.0,-23.0,0.0,-159.79999999999973,0,0,-8,0,-2,-3,1
3537.0,3926.0,5.0,6114.0,40.0,11.0,0.0,-155.40000000000055,0,0,-63,-1,-2,7,0
-30.0,-1350.0,1.0,892.0,-52.0,-35.0,0.0,297.9000000000001,0,0,0,2,-2,1,1
548.0,-997.0,0.0,1299.0,29.0,-3.0,0.0,-340.70000000000005,0,0,-106,-3,-4,2,0
-3459.0,-7134.0,-3.0,-5693.0,-19.0,-7.0,0.0,670.5000000000002,0,0,-148,-1,-1,-11,1
1501.0,7641.0,4.0,6062.0,49.0,3.0,0.0,319.9000000000001,0,0,-24,2,3,8,0
-3131.0,-3714.0,-1.0,-2066.0,-61.0,-20.0,0.0,-229.09999999999968,0,0,-5,-3,-2,-2,1
-4252.0,-13356.0,-9.0,-11083.0,1.0,-66.0,0.0,-112.09999999999991,0,0,-8,-1,-4,-26,1
2360.0,6365.0,3.0,4148.0,56.0,26.0,0.0,-470.5000000000002,0,0,-3,0,4,5,0
-1477.0,5288.0,5.0,4622.0,10.0,9.0,0.0,-146.19999999999982,0,0,-5,3,-1,8,0
1481.0,-1874.0,-3.0,-2825.0,-6.0,2.0,0.0,329.9999999999998,0,0,59,-1,-1,-4,0
4388.0,2888.0,3.0,3031.0,-2.0,31.0,0.0,-364.5,0,0,6,1,0,0,1
-4714.0,-8643.0,-4.0,-5243.0,2.0,-33.0,0.0,-138.39999999999964,0,0,4,-3,-2,-12,1
589.0,-696.0,1.0,173.0,0.0,-67.0,0.0,-546.5999999999999,0,0,-1,-4,-3,-4,0
-71.0,7144.0,4.0,4587.0,47.0,31.0,0.0,-96.09999999999991,0,0,1,2,5,11,0
-2238.0,-173.0,0.0,-437.0,71.0,-21.0,0.0,145.79999999999973,0,0,20,0,0,-6,1
-2605.0,-6855.0,-5.0,-6016.0,-38.0,16.0,0.0,204.10000000000014,0,0,-3,-2,-2,-9,1
1314.0,5986.0,3.0,3204.0,28.0,-4.0,0.0,-580.4000000000001,0,0,8,4,1,12,0
-1477.0,-4149.0,-4.0,-4568.0,-28.0,-17.0,0.0,-39.90000000000009,0,0,1,1,-2,-11,1
-230.0,78.0,-1.0,-549.0,-12.0,18.0,0.0,38.5,0,0,-6,3,-1,2,0
4400.0,12176.0,7.0,10694.0,98.0,53.0,0.0,-437.49999999999955,0,0,-350,0,1,17,0
983.0,373.0,2.0,2400.0,-17.0,32.0,0.0,-100.79999999999995,0,0,39,2,-3,-1,1
5153.0,-4212.0,-1.0,-1962.0,-39.0,0.0,0.0,344.2000000000003,0,0,-3,-1,-2,-8,1
1874.0,2714.0,1.0,-141.0,-16.0,-46.0,0.0,-463.5999999999999,0,0,-85,3,1,5,0
1842.0,4670.0,-1.0,158.0,41.0,-20.0,0.0,293.6999999999998,0,0,-433,2,4,5,0
-277.0,-490.0,-1.0,-2160.0,17.0,14.0,0.0,-4.0,0,0,-5,0,0,-7,0
4256.0,3127.0,5.0,5816.0,0.0,54.0,0.0,262.2999999999997,0,0,-24,0,-1,4,0
-2034.0,4078.0,1.0,2227.0,-5.0,26.0,0.0,109.90000000000009,0,0,-395,1,0,1,1
3642.0,6793.0,8.0,7007.0,17.0,39.0,0.0,-285.6999999999998,0,0,60,3,-2,9,0
1210.0,-1265.0,-2.0,-1019.0,28.0,16.0,0.0,410.1999999999996,0,0,6,-1,-2,-3,0
6621.0,-64.0,1.0,1151.0,46.0,-4.0,0.0,-322.0999999999999,0,0,81,0,0,-3,1
-17.0,-3412.0,-2.0,-1106.0,1.0,-38.0,0.0,255.8000000000004,0,0,14,0,-2,-6,0
-1707.0,-8533.0,-8.0,-8976.0,-23.0,-50.0,0.0,36.499999999999545,0,0,17,-1,-3,-12,1
-5969.0,-6424.0,-4.0,-5201.0,12.0,-66.0,0.0,123.60000000000014,0,0,1,-3,-1,-6,1
-2476.0,208.0,-1.0,-1436.0,10.0,-23.0,0.0,-263.10000000000036,0,0,-11,-5,-1,-5,1
2955.0,10280.0,5.0,7117.0,96.0,36.0,0.0,-472.29999999999995,0,0,-18,0,3,9,0
-1831.0,-801.0,-2.0,-2988.0,-30.0,-22.0,0.0,216.79999999999995,0,0,93,-4,-1,-3,1
3175.0,-4205.0,-2.0,-2017.0,-18.0,-58.0,0.0,32.399999999999636,0,0,11,-3,-3,-7,1
1183.0,-1239.0,3.0,4450.0,-39.0,1.0,0.0,230.19999999999982,0,0,-1,-3,-2,2,1
-947.0,3867.0,4.0,3746.0,80.0,4.0,0.0,-89.39999999999964,0,0,178,1,-2,2,0
1551.0,8755.0,5.0,5990.0,41.0,74.0,0.0,-28.90000000000009,0,0,-8,2,4,6,1
-4.0,-2984.0,-3.0,-3431.0,-22.0,-36.0,0.0,272.79999999999995,0,0,-57,-1,-2,-2,1
1737.0,-463.0,-1.0,-944.0,-29.0,5.0,0.0,402.5999999999999,0,0,-16,-1,-1,-10,1
-1912.0,-7264.0,-4.0,-5486.0,6.0,-82.0,0.0,-241.70000000000005,0,0,-13,-3,-2,-5,0
40.0,-3730.0,-3.0,-2223.0,-44.0,-57.0,0.0,-524.8000000000002,0,0,-25,0,-2,-3,1
-1745.0,-3200.0,-3.0,-3747.0,-25.0,-42.0,0.0,472.5999999999999,0,0,-8,-4,-2,-8,1
-1278.0,3274.0,5.0,2877.0,33.0,90.0,0.0,-329.8000000000002,0,0,-337,4,0,5,0
-2064.0,-674.0,0.0,-2043.0,-43.0,-4.0,0.0,190.5999999999999,0,0,1,0,-2,-4,0
-821.0,674.0,2.0,3103.0,22.0,11.0,0.0,19.399999999999636,0,0,4,3,0,2,0
724.0,-136.0,-1.0,-989.0,13.0,-6.0,0.0,405.29999999999995,0,0,-6,-2,-3,1,0
-1232.0,-8472.0,-5.0,-7853.0,-52.0,-33.0,0.0,-106.20000000000005,0,0,128,-3,-2,-16,1
2203.0,1883.0,-2.0,-458.0,2.0,44.0,0.0,124.20000000000005,0,0,-3,0,1,-2,1
1577.0,-2528.0,-2.0,-3244.0,12.0,11.0,0.0,40.09999999999968,0,0,-37,3,-1,-4,1
3448.0,6864.0,5.0,5721.0,16.0,27.0,0.0,-224.5,0,0,-8,4,3,11,0
-2748.0,-3448.0,-6.0,-6129.0,77.0,-16.0,0.0,150.39999999999986,0,0,-135,-3,-1,-11,1
-942.0,9068.0,7.0,7224.0,226.0,8.0,0.0,257.0999999999999,0,0,127,1,3,10,0
-1435.0,-4025.0,-2.0,-1214.0,-66.0,-36.0,0.0,440.50000000000045,0,0,21,-1,-4,-6,0
136.0,-789.0,1.0,211.0,-3.0,-64.0,0.0,-211.29999999999973,0,0,31,-4,-1,4,1
180.0,3310.0,2.0,2588.0,20.0,-20.0,0.0,-535.5999999999999,0,0,-17,0,-1,6,0
-12074.0,-12208.0,-9.0,-10437.0,-107.0,-57.0,0.0,49.799999999999955,0,0,-13,-2,-3,-12,1
-1969.0,926.0,-2.0,-2242.0,-71.0,28.0,0.0,197.00000000000023,0,0,3,2,0,-2,1
1208.0,488.0,0.0,1230.0,-7.0,20.0,0.0,-220.89999999999964,0,0,-3,2,0,2,1
-1140.0,-4460.0,-1.0,332.0,-114.0,-22.0,0.0,166.89999999999964,0,0,19,-1,-4,-4,1
2524.0,9.0,3.0,2404.0,-27.0,16.0,0.0,158.10000000000014,0,0,-434,0,-2,-1,1
65.0,-1915.0,-2.0,-2416.0,-103.0,10.0,0.0,67.80000000000041,0,0,-6,1,-1,-1,0
-3721.0,-3476.0,-5.0,-4288.0,-15.0,4.0,0.0,219.89999999999964,0,0,-6,1,0,-2,1
-1824.0,1380.0,-2.0,-2346.0,-6.0,24.0,0.0,260.5,0,0,-1,1,2,1,1
-1007.0,1338.0,3.0,1779.0,-33.0,-27.0,0.0,-1.7999999999999545,0,0,4,0,2,3,1
-1504.0,1881.0,0.0,1498.0,6.0,5.0,0.0,-14.599999999999909,0,0,-3,-1,1,7,0
669.0,4054.0,3.0,2874.0,47.0,-20.0,0.0,32.399999999999636,0,0,26,2,1,7,0
-637.0,-6465.0,-5.0,-7057.0,-27.0,-39.0,0.0,-255.5999999999999,0,0,33,0,-4,-11,1
1284.0,5579.0,2.0,2331.0,-46.0,29.0,0.0,-265.9000000000001,0,0,8,3,4,5,0
438.0,-6631.0,-2.0,-3498.0,-55.0,-80.0,0.0,273.3000000000002,0,0,-4,-2,-6,-4,1
-445.0,1900.0,1.0,867.0,8.0,25.0,0.0,-68.0,0,0,-5,0,-1,-1,0
-422.0,3992.0,3.0,4437.0,20.0,34.0,0.0,-322.0,0,0,-9,-1,-3,4,0
241.0,3936.0,1.0,3032.0,83.0,-28.0,0.0,-132.5,0,0,-1,2,2,2,0
-1352.0,3721.0,2.0,2644.0,22.0,31.0,0.0,208.5999999999999,0,0,-128,-2,4,2,0
34.0,2419.0,1.0,4276.0,-86.0,16.0,0.0,-36.20000000000027,0,0,-2,3,-5,12,0
-378.0,-6488.0,-4.0,-6621.0,38.0,-38.0,0.0,613.9000000000001,0,0,4,-1,-5,-14,1
-1100.0,-5413.0,-3.0,-2310.0,-30.0,-21.0,0.0,254.69999999999982,0,0,60,-4,-3,-5,1
3954.0,5459.0,8.0,8098.0,-7.0,30.0,0.0,-166.70000000000005,0,0,-115,-1,0,7,0
-134.0,-1585.0,1.0,-198.0,-5.0,-9.0,0.0,264.3000000000002,0,0,5,-3,-3,-2,1
931.0,177.0,-1.0,-1537.0,6.0,-23.0,0.0,-175.80000000000018,0,0,14,1,-1,0,1
-1859.0,-7712.0,-5.0,-7506.0,-122.0,-21.0,0.0,-75.89999999999986,0,0,-6,0,-2,-6,1
-2770.0,-7275.0,-5.0,-4676.0,31.0,3.0,0.0,-49.5,0,0,3,1,-2,-18,1
-1227.0,8261.0,3.0,5442.0,33.0,20.0,0.0,44.09999999999991,0,0,26,2,5,11,0
1645.0,5533.0,4.0,5058.0,12.0,33.0,0.0,-18.699999999999818,0,0,16,3,2,11,0
-2564.0,-7020.0,-2.0,-2752.0,10.0,-5.0,0.0,37.69999999999982,0,0,-5,-2,-3,-6,1
4429.0,-1716.0,2.0,2047.0,-28.0,-5.0,0.0,-222.5,0,0,95,1,-2,-1,0
1552.0,-1083.0,-1.0,-589.0,11.0,-7.0,0.0,-3.899999999999636,0,0,23,2,-2,0,0
932.0,1197.0,1.0,3726.0,-14.0,42.0,0.0,459.5,0,0,-4,1,-2,5,0
-235.0,-80.0,1.0,172.0,-51.0,-37.0,0.0,-332.5,0,0,-4,3,0,8,0
1277.0,-55.0,0.0,-1231.0,8.0,-6.0,0.0,420.0,0,0,8,1,-2,0,1
-564.0,-2311.0,-1.0,-2381.0,4.0,-51.0,0.0,-327.50000000000045,0,0,-271,-2,0,-2,1
1969.0,5132.0,3.0,3246.0,123.0,18.0,0.0,683.8000000000006,0,0,1,1,-1,-3,0
-1271.0,-2726.0,-4.0,-4125.0,-2.0,-39.0,0.0,51.399999999999864,0,0,-53,3,-1,-3,1
6.0,1171.0,5.0,2469.0,26.0,-1.0,0.0,308.1999999999998,0,0,-2,-1,-1,0,0
